#id	gene	chrom	chromStart	chromEnd	strand
cg15047833	AC009052.1,POLR2C	chr16	57462498	57462500	-
cg21439450	POLR2C	chr16	57462751	57462753	-
cg20142224	DOK4	chr16	57486263	57486265	+
cg26352374	CCDC102A	chr16	57536367	57536369	+
cg20687462	CCDC102A	chr16	57536864	57536866	+
cg09069593	ADGRG5	chr16	57542372	57542374	-
cg09671611	ADGRG5	chr16	57543561	57543563	-
cg25645462	ADGRG1	chr16	57619789	57619791	-
cg04001668	ADGRG1	chr16	57620434	57620436	+
cg08368934	ADGRG3	chr16	57667542	57667544	+
cg12125117	ADGRG3	chr16	57667548	57667550	+
cg09212468	AC018552.2,DRC7	chr16	57694719	57694721	+
cg01813965	AC018552.2,DRC7	chr16	57695191	57695193	+
cg15153383	KATNB1	chr16	57736707	57736709	-
cg01656750	KATNB1	chr16	57737282	57737284	+
cg27519236	AC092118.1,KIFC3	chr16	57802484	57802486	-
cg07685869	AC092118.1,KIFC3	chr16	57802793	57802795	-
cg16480209	CNGB1	chr16	57970555	57970557	+
cg10624445	CNGB1	chr16	57972219	57972221	-
cg13156121	TEPP	chr16	57976209	57976211	-
cg26293512	TEPP	chr16	57976528	57976530	+
cg03278960	USB1,ZNF319	chr16	58001281	58001283	+
cg07398350	USB1,ZNF319	chr16	58001493	58001495	+
cg16652241	MMP15	chr16	58025416	58025418	-
cg18633178	AC009107.2,CFAP20	chr16	58129298	58129300	-
cg25771195	AC009107.2,CFAP20	chr16	58129909	58129911	+
cg24307225	AC009107.1,CSNK2A2	chr16	58197645	58197647	-
cg15508020	AC009107.1,CSNK2A2	chr16	58198301	58198303	-
cg17170504	CCDC113	chr16	58249216	58249218	-
cg15272690	CCDC113	chr16	58250119	58250121	+
cg05732130	AC009118.2,GINS3	chr16	58392302	58392304	+
cg00687686	NDRG4	chr16	58463331	58463333	+
cg13031432	NDRG4	chr16	58463862	58463864	-
cg19824325	SETD6	chr16	58514968	58514970	+
cg21335942	SETD6	chr16	58516040	58516042	+
cg04270274	CNOT1	chr16	58629083	58629085	-
cg23761196	CNOT1	chr16	58630605	58630607	+
cg11933375	SLC38A7	chr16	58684561	58684563	+
cg06320982	SLC38A7	chr16	58684862	58684864	-
cg14863484	AC106793.1,GOT2	chr16	58734105	58734107	+
cg13883681	AC106793.1,GOT2	chr16	58734660	58734662	+
cg11323198	CDH8	chr16	62035901	62035903	-
cg27444994	CDH8	chr16	62036167	62036169	+
cg12163490	CDH11	chr16	65121937	65121939	-
cg10065825	CDH11	chr16	65123146	65123148	+
cg08872742	CDH5	chr16	66366416	66366418	+
cg22319147	CDH5	chr16	66366695	66366697	-
cg01931893	AC010542.4,TK2;Y_RNA	chr16	66550274	66550276	-
cg19510999	CKLF,CKLF-CMTM1;TK2	chr16	66552405	66552407	-
cg12513308	CKLF,CKLF-CMTM1;TK2	chr16	66552630	66552632	-
cg10221501	AC010542.5,CKLF-CMTM1;CMTM1	chr16	66566490	66566492	-
cg01683883	CMTM2	chr16	66579149	66579151	+
cg13813391	CMTM2	chr16	66579503	66579505	+
cg16335762	CMTM3	chr16	66604015	66604017	+
cg23297477	CMTM3	chr16	66604389	66604391	+
cg11140307	CMTM4	chr16	66696480	66696482	+
cg18693704	CMTM4	chr16	66697409	66697411	-
cg21610192	AC044802.1,DYNC1LI2	chr16	66751073	66751075	-
cg09222791	TERB1	chr16	66801416	66801418	-
cg12441964	TERB1	chr16	66801956	66801958	+
cg20100381	NAE1	chr16	66830504	66830506	+
cg12085044	NAE1	chr16	66831173	66831175	-
cg11258532	AC044802.2,CA7;NAE1	chr16	66843969	66843971	-
cg16303453	AC044802.2,CA7;NAE1	chr16	66845112	66845114	+
cg02801598	PDP2	chr16	66880319	66880321	+
cg11399527	PDP2	chr16	66880542	66880544	+
cg14221831	CDH16	chr16	66918810	66918812	-
cg14792480	CDH16	chr16	66920353	66920355	+
cg26709950	RRAD	chr16	66925331	66925333	-
cg19428417	RRAD	chr16	66925825	66925827	-
cg21112925	CES2,CIAO2B	chr16	66934126	66934128	-
cg03570976	CES2,CIAO2B	chr16	66934572	66934574	+
cg26538442	AC009084.1,CES3	chr16	66961043	66961045	+
cg09407859	AC009084.1,CES3	chr16	66961557	66961559	+
cg13500388	CBFB	chr16	67028231	67028233	-
cg06766367	CBFB	chr16	67028783	67028785	+
cg07352600	C16orf70	chr16	67109621	67109623	+
cg01087710	C16orf70	chr16	67110271	67110273	+
cg01457653	FBXL8,TRADD	chr16	67159314	67159316	-
cg11034861	FBXL8,TRADD	chr16	67160175	67160177	-
cg12403575	FBXL8,TRADD	chr16	67161039	67161041	-
cg01025842	FBXL8,TRADD	chr16	67161165	67161167	+
cg06621126	AC074143.1,FBXL8;HSF4	chr16	67164339	67164341	+
cg22374142	AC074143.1,HSF4	chr16	67164821	67164823	-
cg05546038	NOL3	chr16	67173129	67173131	-
cg00332745	NOL3	chr16	67174343	67174345	+
cg04802221	EXOC3L1	chr16	67190051	67190053	-
cg21142272	EXOC3L1	chr16	67190437	67190439	-
cg17896249	E2F4	chr16	67192083	67192085	+
cg05501658	E2F4	chr16	67192280	67192282	-
cg25341653	ELMO3	chr16	67199373	67199375	-
cg19514469	ELMO3	chr16	67199528	67199530	-
cg27062617	FHOD1,SLC9A5	chr16	67247433	67247435	-
cg13067215	TPPP3	chr16	67393381	67393383	+
cg18107072	TPPP3	chr16	67393907	67393909	-
cg11657615	ZDHHC1	chr16	67415957	67415959	+
cg14440934	ZDHHC1	chr16	67416787	67416789	-
cg08789908	AC009061.1,HSD11B2	chr16	67430803	67430805	+
cg20981893	AC009061.1,HSD11B2	chr16	67431557	67431559	-
cg19815928	AC009061.2,ATP6V0D1	chr16	67480620	67480622	-
cg15301525	AC009061.2,ATP6V0D1	chr16	67481440	67481442	-
cg04176254	AC009061.2,AGRP	chr16	67483525	67483527	-
cg06810461	AC009061.2,AGRP	chr16	67484240	67484242	+
cg04925864	AC027682.6,RIPOR1	chr16	67528613	67528615	+
cg02225847	AC027682.6,RIPOR1	chr16	67529514	67529516	-
cg23858565	AC027682.1,AC027682.4;CTCF	chr16	67561799	67561801	+
cg01866162	AC027682.1,AC027682.4;CTCF	chr16	67562610	67562612	+
cg10819446	ACD,PARD6A	chr16	67659715	67659717	-
cg15426734	ACD,PARD6A	chr16	67661368	67661370	+
cg20707345	ACD,PARD6A	chr16	67661963	67661965	-
cg26698580	ACD,PARD6A	chr16	67662080	67662082	-
cg26335299	C16orf86,ENKD1	chr16	67666239	67666241	+
cg06637893	C16orf86,ENKD1	chr16	67667056	67667058	-
cg25640176	GFOD2	chr16	67718973	67718975	-
cg12960248	GFOD2	chr16	67719650	67719652	+
cg00854637	RANBP10,TSNAXIP1	chr16	67806953	67806955	+
cg04155026	RANBP10,TSNAXIP1	chr16	67807365	67807367	+
cg13798289	CENPT,THAP11	chr16	67841715	67841717	-
cg12845249	CENPT,THAP11	chr16	67842547	67842549	-
cg25662680	CENPT,NUTF2	chr16	67846683	67846685	-
cg12797788	CENPT,NUTF2	chr16	67847366	67847368	-
cg17582250	EDC4	chr16	67872912	67872914	+
cg13578400	EDC4	chr16	67873397	67873399	-
cg10574499	AC040162.3,NRN1L	chr16	67884850	67884852	-
cg13782134	AC040162.3,NRN1L	chr16	67885458	67885460	-
cg21196187	PSKH1	chr16	67892958	67892960	+
cg10458876	PSKH1	chr16	67893728	67893730	+
cg02126424	AC040162.1,CTRL	chr16	67931195	67931197	+
cg04413148	AC040162.1,CTRL	chr16	67931963	67931965	-
cg13846555	AC040162.1,PSMB10	chr16	67936845	67936847	+
cg11451801	AC040162.1,PSMB10	chr16	67936864	67936866	+
cg26924825	LCAT,SLC12A4	chr16	67943961	67943963	+
cg01489608	LCAT,SLC12A4	chr16	67945159	67945161	-
cg06071083	SLC12A4	chr16	67968461	67968463	-
cg23656386	SLC12A4	chr16	67969336	67969338	+
cg23401756	DPEP3	chr16	67980077	67980079	-
cg21695020	DPEP3	chr16	67980722	67980724	-
cg10922280	DPEP2,DUS2	chr16	68000323	68000325	+
cg09144422	DDX28,DUS2	chr16	68022691	68022693	+
cg11289251	DDX28,DUS2	chr16	68022870	68022872	+
cg06140118	DDX28,DUS2	chr16	68022874	68022876	+
cg17982504	DDX28,DUS2	chr16	68022945	68022947	-
cg13665184	DDX28,DUS2	chr16	68023158	68023160	+
cg24654547	DDX28,DUS2	chr16	68023261	68023263	-
cg21348691	DDX28,DUS2	chr16	68023308	68023310	+
cg06042828	DDX28,DUS2	chr16	68024377	68024379	-
cg18711066	AC130462.2,NFATC3	chr16	68084918	68084920	-
cg17125623	AC130462.2,NFATC3	chr16	68086081	68086083	+
cg20264732	ESRP2	chr16	68235859	68235861	-
cg21954346	AC020978.4,ESRP2	chr16	68237585	68237587	+
cg19105690	PLA2G15	chr16	68245065	68245067	+
cg21509097	PLA2G15	chr16	68245709	68245711	+
cg22328890	SLC7A6	chr16	68264354	68264356	+
cg10049535	SLC7A6	chr16	68265224	68265226	+
cg21918026	PRMT7,SLC7A6OS	chr16	68310998	68311000	+
cg11893236	PRMT7,SLC7A6OS	chr16	68311198	68311200	+
cg19356324	PRMT7,SLC7A6OS	chr16	68312086	68312088	+
cg27077685	PRMT7,SLC7A6OS	chr16	68312443	68312445	-
cg00891541	AC099521.3,SMPD3	chr16	68447583	68447585	-
cg10556064	AC099521.3,SMPD3	chr16	68447585	68447587	-
cg22116290	AC099521.3,SMPD3	chr16	68448064	68448066	+
cg23758485	AC099521.3,SMPD3	chr16	68448298	68448300	-
cg15201635	AC099521.3,SMPD3	chr16	68448733	68448735	+
cg19297232	AC099521.1,AC099521.3;SMPD3	chr16	68449117	68449119	-
cg17217677	AC099521.1,AC099521.3;SMPD3	chr16	68449290	68449292	+
cg19034028	CDH3	chr16	68643460	68643462	-
cg17733331	AC126773.4,CDH3	chr16	68645094	68645096	-
cg17655614	CDH1	chr16	68737040	68737042	+
cg11667754	CDH1	chr16	68737077	68737079	+
cg11255163	CDH1	chr16	68737296	68737298	-
cg23989635	CDH1	chr16	68737299	68737301	-
cg00240312	CDH1	chr16	68737610	68737612	+
cg20716119	CDH1	chr16	68737859	68737861	-
cg22832044	CDH1	chr16	68738095	68738097	+
cg24765079	CDH1	chr16	68738526	68738528	-
cg12265604	HAS3	chr16	69105664	69105666	+
cg03169715	HAS3	chr16	69106890	69106892	-
cg17120423	CHTF8,DERPC;UTP4	chr16	69131754	69131756	+
cg04779191	CHTF8,DERPC;UTP4	chr16	69133060	69133062	+
cg08461397	SNTB2,UTP4	chr16	69186822	69186824	+
cg00424946	SNTB2,UTP4	chr16	69187268	69187270	+
cg25300941	AC026464.4,VPS4A	chr16	69310981	69310983	+
cg18347238	AC026464.4,VPS4A	chr16	69312047	69312049	+
cg21658946	AC026464.6,COG8;PDF	chr16	69330551	69330553	-
cg12897458	AC026464.6,COG8;PDF	chr16	69331319	69331321	+
cg23445511	AC026464.1,AC026464.3;COG8;NIP7	chr16	69339594	69339596	-
cg04391736	AC026464.1,AC026464.3;COG8;NIP7	chr16	69339770	69339772	-
cg11403598	AC026464.1,AC026464.3;COG8;NIP7	chr16	69340760	69340762	+
cg20675440	AC026464.1,AC026464.3;COG8;NIP7	chr16	69340991	69340993	-
cg16148454	AC026464.1,AC026464.3;TMED6	chr16	69351702	69351704	-
cg18368125	AC026464.1,AC026464.3;TMED6	chr16	69351923	69351925	+
cg09669099	TERF2	chr16	69385653	69385655	-
cg03970351	TERF2	chr16	69386179	69386181	+
cg05439318	CYB5B	chr16	69424425	69424427	-
cg22067472	CYB5B	chr16	69424842	69424844	+
cg11147886	NFAT5	chr16	69564266	69564268	+
cg26183662	NFAT5	chr16	69565534	69565536	+
cg10708675	AC092115.3,NQO1	chr16	69726854	69726856	+
cg19194454	AC092115.3,NQO1	chr16	69726974	69726976	-
cg09617747	NOB1	chr16	69754661	69754663	-
cg11564268	NOB1	chr16	69755203	69755205	+
cg04339860	WWP2	chr16	69762171	69762173	+
cg19110355	WWP2	chr16	69762789	69762791	-
cg17091851	CLEC18A	chr16	69951035	69951037	-
cg14060060	PDXDC2P,PDXDC2P-NPIPB14P	chr16	70066363	70066365	-
cg07434382	AC009060.1,CLEC18C	chr16	70173380	70173382	+
cg09594067	EXOSC6	chr16	70251902	70251904	-
cg16356516	AARS1,EXOSC6	chr16	70252486	70252488	+
cg25432323	AARS1,DDX19B	chr16	70288923	70288925	+
cg09102714	AARS1,DDX19B	chr16	70289854	70289856	-
cg14244577	AC012184.2,DDX19B	chr16	70298974	70298976	-
cg10468369	AC012184.2,DDX19B	chr16	70299530	70299532	-
cg11093356	AC012184.2,AC012184.3;DDX19A	chr16	70346689	70346691	-
cg05457411	AC012184.2,AC012184.3;DDX19A	chr16	70347148	70347150	-
cg13319139	ST3GAL2	chr16	70438573	70438575	+
cg00958517	ST3GAL2	chr16	70439412	70439414	+
cg09881917	FCSK	chr16	70454052	70454054	+
cg16806347	FCSK	chr16	70454387	70454389	+
cg15213605	COG4,SF3B3	chr16	70523581	70523583	-
cg16614332	COG4,SF3B3	chr16	70523803	70523805	-
cg22995106	COG4,SF3B3	chr16	70524972	70524974	-
cg12347740	IL34	chr16	70646476	70646478	-
cg08402568	IL34	chr16	70646913	70646915	+
cg05547993	VAC14	chr16	70801131	70801133	-
cg27626318	VAC14	chr16	70801381	70801383	+
cg20977864	HYDIN	chr16	71230386	71230388	+
cg09794131	HYDIN	chr16	71230754	71230756	-
cg20744809	AC106736.1,CMTR2	chr16	71289212	71289214	+
cg10475433	AC106736.1,CMTR2	chr16	71289699	71289701	-
cg27304754	CALB2	chr16	71358184	71358186	+
cg16893574	CALB2	chr16	71358191	71358193	-
cg07114894	AC010547.1,AC010547.4;ZNF23	chr16	71461794	71461796	-
cg13885201	AC010547.1,AC010547.4;ZNF23	chr16	71462481	71462483	+
cg11706111	AC010547.4,ZNF19	chr16	71489240	71489242	-
cg07506795	AC010547.4,ZNF19	chr16	71489656	71489658	+
cg05535113	CHST4,ZNF19	chr16	71525675	71525677	+
cg00840403	CHST4,ZNF19	chr16	71526301	71526303	+
cg22136365	TAT,TAT-AS1	chr16	71577139	71577141	+
cg18468219	AC009097.2,MARVELD3	chr16	71626145	71626147	-
cg19973135	AC009097.2,MARVELD3	chr16	71626199	71626201	+
cg15824968	AP1G1	chr16	71808874	71808876	-
cg03047098	AP1G1	chr16	71809111	71809113	+
cg19819571	IST1,ZNF821	chr16	71895151	71895153	+
cg00207534	IST1,ZNF821	chr16	71895608	71895610	+
cg22381196	ATP5F1AP3,DHODH	chr16	72007476	72007478	+
cg07817698	DHODH	chr16	72009025	72009027	+
cg06172871	HP,TXNL4B	chr16	72054344	72054346	-
cg23815491	HP,TXNL4B	chr16	72054722	72054724	-
cg20672044	HPR,TXNL4B	chr16	72062598	72062600	-
cg09584711	HPR,TXNL4B	chr16	72063044	72063046	-
cg22337624	DHX38,TXNL4B	chr16	72092521	72092523	-
cg16953064	DHX38,TXNL4B	chr16	72093343	72093345	+
cg21228284	DHX38,TXNL4B	chr16	72093618	72093620	-
cg09306186	ZFHX3	chr16	73047822	73047824	-
cg05556210	ZFHX3	chr16	73048505	73048507	-
cg10683939	ZFHX3	chr16	73144342	73144344	-
cg17500962	ZFHX3	chr16	73145051	73145053	-
cg07773642	AC138627.1,PSMD7	chr16	74296997	74296999	+
cg21212066	GLG1	chr16	74606917	74606919	+
cg09870606	GLG1	chr16	74607520	74607522	+
cg09787254	FA2H	chr16	74774779	74774781	-
cg10432620	FA2H	chr16	74775064	74775066	-
cg20957193	WDR59,ZNRF1	chr16	74998875	74998877	+
cg01994779	WDR59,ZNRF1	chr16	74999485	74999487	+
cg03991512	LDHD	chr16	75116557	75116559	+
cg24429836	LDHD	chr16	75116845	75116847	-
cg03217964	ZFP1	chr16	75148292	75148294	-
cg18371284	ZFP1	chr16	75148669	75148671	+
cg16863382	CTRB1	chr16	75218796	75218798	+
cg21686987	CTRB1	chr16	75219074	75219076	+
cg15824705	AC009078.3,BCAR1	chr16	75251188	75251190	-
cg19094438	BCAR1	chr16	75252110	75252112	-
cg27005053	AC009163.5,AC009163.7;CFDP1	chr16	75433475	75433477	-
cg17465219	AC009163.5,TMEM170A	chr16	75464660	75464662	-
cg07843027	AC009163.5,TMEM170A	chr16	75464936	75464938	-
cg02298612	AC009163.1,CHST6	chr16	75494560	75494562	+
cg12532477	CHST6	chr16	75495605	75495607	+
cg17564818	AC009163.3,AC025287.1;TMEM231	chr16	75545384	75545386	-
cg13496066	AC025287.1,TMEM231	chr16	75546932	75546934	-
cg13906548	AC025287.1,GABARAPL2	chr16	75566665	75566667	-
cg13232900	ADAT1	chr16	75622752	75622754	+
cg05165580	ADAT1	chr16	75623438	75623440	-
cg08585897	AC025287.5,KARS1;TERF2IP	chr16	75646636	75646638	-
cg26651073	KARS1,TERF2IP	chr16	75647212	75647214	-
cg24966460	KARS1,TERF2IP	chr16	75648744	75648746	-
cg25383242	AC106741.1,CNTNAP4	chr16	76309765	76309767	-
cg06793062	AC106741.1,CNTNAP4	chr16	76309970	76309972	-
cg18383391	MON1B	chr16	77190300	77190302	+
cg02597269	MON1B	chr16	77191151	77191153	+
cg03238797	AC025284.1,ADAMTS18	chr16	77434995	77434997	+
cg20807545	AC025284.1,ADAMTS18	chr16	77435640	77435642	+
cg21048669	AC079414.1,CLEC3A	chr16	78022481	78022483	+
cg04365980	AC079414.1,CLEC3A	chr16	78022838	78022840	-
cg16508857	WWOX	chr16	78099219	78099221	-
cg06532176	WWOX	chr16	78099906	78099908	+
cg14055374	MAF	chr16	79600512	79600514	-
cg10689889	MAF	chr16	79600834	79600836	-
cg27555479	AC105411.1,DYNLRB2	chr16	80540751	80540753	-
cg00720137	AC105411.1,DYNLRB2	chr16	80541120	80541122	-
cg17858663	AC009070.1,CENPN;CMC2	chr16	81006363	81006365	+
cg20567721	AC009070.1,CENPN;CMC2	chr16	81007033	81007035	-
cg01848594	AC009070.1,CENPN;CMC2	chr16	81007718	81007720	+
cg15264808	AC009070.1,CENPN;CMC2	chr16	81007792	81007794	+
cg10358212	AC092718.2,AC092718.8;ATMIN	chr16	81035399	81035401	+
cg22734315	AC092718.2,AC092718.8;ATMIN	chr16	81036136	81036138	-
cg12879297	AC092718.1,AC092718.3;AC092718.8;C16orf46	chr16	81077148	81077150	-
cg24687764	AC092718.1,AC092718.3;AC092718.8;C16orf46	chr16	81077468	81077470	+
cg08529259	AC092718.3,AC092718.8;GCSH	chr16	81095763	81095765	+
cg01602416	AC092718.3,AC092718.8;GCSH	chr16	81096740	81096742	-
cg22947000	BCO1	chr16	81238675	81238677	+
cg17465631	BCO1	chr16	81238894	81238896	-
cg05916783	AC009148.1,GAN	chr16	81314703	81314705	+
cg11625451	GAN	chr16	81315455	81315457	-
cg20349625	PLCG2	chr16	81770783	81770785	+
cg21522797	PLCG2	chr16	81772477	81772479	-
cg20373326	HSD17B2	chr16	82035197	82035199	-
cg19807685	HSD17B2	chr16	82035374	82035376	-
cg08355340	AC138304.1,MPHOSPH6	chr16	82169979	82169981	+
cg16119274	AC138304.1,MPHOSPH6	chr16	82170785	82170787	-
cg01880569	CDH13	chr16	82626722	82626724	+
cg08977371	CDH13	chr16	82626884	82626886	-
cg08747377	CDH13	chr16	82627064	82627066	+
cg00806490	CDH13	chr16	82627267	82627269	-
cg13759328	CDH13	chr16	82627915	82627917	-
cg19369556	CDH13	chr16	82628119	82628121	+
cg16777782	CDH13	chr16	82637727	82637729	-
cg19854301	CDH13	chr16	82637844	82637846	-
cg02168291	CDH13	chr16	82637914	82637916	-
cg14296374	AC009119.1,HSBP1	chr16	83807533	83807535	+
cg15581500	AC009119.1,HSBP1	chr16	83808149	83808151	+
cg05887405	MLYCD,OSGIN1	chr16	83948830	83948832	+
cg22309489	MLYCD,OSGIN1	chr16	83949090	83949092	-
cg02899772	NECAB2	chr16	83968993	83968995	-
cg03930357	AC040169.1,MBTPS1	chr16	84116463	84116465	+
cg04491089	MBTPS1	chr16	84117694	84117696	-
cg08965527	DNAAF1,HSDL1	chr16	84144607	84144609	+
cg19706682	DNAAF1,HSDL1	chr16	84145725	84145727	+
cg26359240	DNAAF1,HSDL1	chr16	84146353	84146355	-
cg20315643	TAF1C	chr16	84186955	84186957	-
cg12533335	TAF1C	chr16	84187171	84187173	-
cg17561452	ADAD2	chr16	84191100	84191102	+
cg07595943	ADAD2	chr16	84191294	84191296	-
cg11913615	KCNG4	chr16	84239550	84239552	-
cg25101056	KCNG4	chr16	84240390	84240392	+
cg23865698	WFDC1	chr16	84294201	84294203	+
cg04195127	WFDC1	chr16	84295112	84295114	+
cg02475653	ATP2C2	chr16	84404054	84404056	-
cg18806980	ATP2C2	chr16	84404516	84404518	+
cg22677246	COTL1	chr16	84617487	84617489	-
cg13623690	COTL1	chr16	84618193	84618195	-
cg23617760	KLHL36	chr16	84647900	84647902	-
cg07179770	KLHL36	chr16	84648387	84648389	-
cg01211097	USP10	chr16	84699362	84699364	-
cg20999813	USP10	chr16	84700407	84700409	+
cg07207789	AC025280.3,CRISPLD2	chr16	84819302	84819304	+
cg23606079	AC025280.3,CRISPLD2	chr16	84820264	84820266	-
cg01876612	ZDHHC7	chr16	85011817	85011819	+
cg07929310	KIAA0513	chr16	85027454	85027456	+
cg24148044	KIAA0513	chr16	85027971	85027973	+
cg23487586	AC092275.1,GSE1;LINC00311	chr16	85282316	85282318	-
cg13391235	AC092275.1,GSE1;LINC00311	chr16	85283004	85283006	+
cg16034046	GSE1	chr16	85612867	85612869	+
cg23530850	GSE1	chr16	85613403	85613405	+
cg23871933	GINS2	chr16	85688792	85688794	-
cg19890739	GINS2	chr16	85689932	85689934	+
cg15819333	COX4I1,EMC8	chr16	85798484	85798486	-
cg06438404	COX4I1,EMC8	chr16	85799240	85799242	-
cg09831311	COX4I1,EMC8	chr16	85800221	85800223	-
cg06020352	IRF8	chr16	85898233	85898235	+
cg24826867	IRF8	chr16	85899246	85899248	+
cg06602857	FENDRR,FOXF1	chr16	86509200	86509202	-
cg25971347	FOXF1	chr16	86510732	86510734	-
cg24063470	FOXC2,FOXC2-AS1	chr16	86566782	86566784	-
cg17095797	FOXL1	chr16	86578406	86578408	-
cg06995715	FOXL1	chr16	86578983	86578985	-
cg02932689	FBXO31,MAP1LC3B	chr16	87391616	87391618	+
cg05038209	FBXO31,MAP1LC3B	chr16	87392540	87392542	+
cg06330621	AC092720.3,ZCCHC14	chr16	87491854	87491856	+
cg10920957	AC092720.2,JPH3	chr16	87601866	87601868	-
cg23040064	AC092720.2,JPH3	chr16	87602177	87602179	-
cg24444408	KLHDC4	chr16	87765527	87765529	-
cg23839398	KLHDC4	chr16	87766885	87766887	+
cg26907768	SLC7A5	chr16	87868813	87868815	-
cg12408911	SLC7A5	chr16	87870064	87870066	+
cg11667117	CA5A	chr16	87936355	87936357	+
cg18676679	BANP	chr16	87950815	87950817	-
cg03631076	BANP	chr16	87951440	87951442	-
cg08738269	ZFPM1	chr16	88452813	88452815	+
cg20652640	ZFPM1	chr16	88453647	88453649	-
cg21184011	ZC3H18	chr16	88569693	88569695	+
cg23830326	ZC3H18	chr16	88570923	88570925	-
cg26537639	CYBA	chr16	88650965	88650967	-
cg19790294	CYBA	chr16	88651346	88651348	-
cg17386700	MVD,SNAI3-AS1	chr16	88663062	88663064	-
cg21910663	MVD,SNAI3-AS1	chr16	88664031	88664033	-
cg23392782	CTU2,RNF166	chr16	88706238	88706240	+
cg01985852	CTU2,RNF166	chr16	88706576	88706578	+
cg16825643	AC138028.2,PIEZO1	chr16	88736334	88736336	+
cg17863168	APRT	chr16	88811681	88811683	+
cg10139614	APRT	chr16	88812071	88812073	+
cg00073650	GALNS,TRAPPC2L	chr16	88855757	88855759	-
cg06178072	GALNS,TRAPPC2L	chr16	88855843	88855845	+
cg08781448	GALNS,TRAPPC2L	chr16	88856822	88856824	-
cg00151607	GALNS,TRAPPC2L	chr16	88857098	88857100	+
cg23606023	CBFA2T3	chr16	88976539	88976541	+
cg13745346	CBFA2T3	chr16	88978114	88978116	-
cg11476254	ACSF3	chr16	89093257	89093259	+
cg03819692	ACSF3,LINC00304	chr16	89159230	89159232	-
cg11386746	CDH15	chr16	89170961	89170963	-
cg00511475	CDH15	chr16	89171921	89171923	-
cg08392591	ANKRD11,SPG7	chr16	89489967	89489969	-
cg13918581	ANKRD11,SPG7	chr16	89490931	89490933	+
cg15206445	SPG7	chr16	89506903	89506905	-
cg04879696	SPG7	chr16	89508401	89508403	-
cg23877786	RPL13,SNORD68	chr16	89560253	89560255	-
cg16444968	CPNE7	chr16	89575314	89575316	-
cg07690018	CPNE7	chr16	89576083	89576085	+
cg15993402	CHMP1A,SPATA33	chr16	89657570	89657572	-
cg26563737	CHMP1A,SPATA33	chr16	89658860	89658862	-
cg02910574	CHMP1A,SPATA33	chr16	89658992	89658994	-
cg04155793	CDK10,LINC02166	chr16	89686438	89686440	-
cg12119029	CDK10,LINC02166	chr16	89686470	89686472	+
cg18445047	SPATA2L	chr16	89701388	89701390	-
cg27462160	SPATA2L	chr16	89702221	89702223	-
cg02609749	VPS9D1,ZNF276	chr16	89720377	89720379	+
cg21306218	VPS9D1,ZNF276	chr16	89721069	89721071	+
cg19216839	FANCA	chr16	89816525	89816527	-
cg24800887	FANCA,SPIRE2	chr16	89817579	89817581	-
cg01161216	TCF25	chr16	89873039	89873041	-
cg14709524	TCF25	chr16	89874222	89874224	+
cg14696348	AC092143.1,AC092143.3;MC1R	chr16	89918108	89918110	+
cg16790239	AC092143.1,MC1R	chr16	89918845	89918847	+
cg15669092	AC092143.1,AC092143.2;TUBB3	chr16	89922615	89922617	+
cg13494498	AC092143.1,AC092143.2;TUBB3	chr16	89923805	89923807	+
cg16504670	DEF8	chr16	89947844	89947846	-
cg25193494	DEF8	chr16	89949595	89949597	+
cg13969584	AFG3L1P,CENPBD1	chr16	89972060	89972062	-
cg13446235	AFG3L1P,CENPBD1	chr16	89972737	89972739	+
cg27298262	DBNDD1	chr16	90009907	90009909	+
cg04731384	DBNDD1	chr16	90010357	90010359	+
cg15936718	GAS8	chr16	90022392	90022394	+
cg03634997	GAS8	chr16	90022874	90022876	+
cg16799087	PRDM7	chr16	90061952	90061954	+
cg10335112	NA	chr17	140389	140391	+
cg27562023	AC129507.2,RPH3AL	chr17	351883	351885	-
cg02671171	AC129507.2,AC129507.3;RPH3AL	chr17	353295	353297	-
cg04326040	VPS53	chr17	714278	714280	-
cg06500079	VPS53	chr17	715792	715794	+
cg25186143	TLCD3A	chr17	731823	731825	-
cg10981541	TLCD3A	chr17	733246	733248	+
cg10318443	GLOD4,MRM3	chr17	782208	782210	-
cg00224234	GLOD4,MRM3	chr17	782452	782454	+
cg08785922	NXN	chr17	979590	979592	+
cg12770741	NXN	chr17	980535	980537	-
cg19816938	ABR	chr17	1179231	1179233	-
cg25374854	ABR,AC016292.1	chr17	1180663	1180665	-
cg25299176	YWHAE	chr17	1400046	1400048	-
cg11816577	YWHAE	chr17	1400591	1400593	+
